Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance_in_KM
29.0,4.4,Cloudy,Jam,1.0,Buffet,motorcycle,1.0,No,Metropolitian,37.0,13.78666969363518
39.0,4.5,Sandstorms,Medium,2.0,Meal,scooter,1.0,No,Urban,30.0,12.074047498027577
24.0,4.7,Windy,Medium,2.0,Buffet,motorcycle,0.0,No,Metropolitian,28.0,9.31283846749211
38.0,4.7,Fog,Low,2.0,Snack,motorcycle,0.0,No,Metropolitian,19.0,9.348128423503155
32.0,4.3,Stormy,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,30.0,1.520309052937885
35.0,4.0,Sandstorms,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,21.0,3.020142428966553
30.0,4.2,Stormy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,27.0,2.9376270171445986
24.0,5.0,Cloudy,Jam,0.0,Buffet,motorcycle,0.0,No,Metropolitian,44.0,10.642292301678436
30.0,4.1,Stormy,Medium,2.0,Drinks,motorcycle,1.0,No,Metropolitian,22.0,9.122108408658214
26.0,5.0,Sandstorms,Jam,2.0,Buffet,motorcycle,1.0,No,Metropolitian,23.0,9.348356419300424
31.0,4.7,Fog,Low,1.0,Meal,motorcycle,1.0,No,Urban,19.0,1.5725337292863206
24.0,5.0,Stormy,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,22.0,6875.090529440846
24.0,4.8,Sunny,Low,2.0,Buffet,scooter,0.0,No,Metropolitian,20.0,1.520301336853665
37.0,4.3,Sandstorms,Low,0.0,Drinks,motorcycle,0.0,No,Metropolitian,29.0,4.656649028065795
39.0,4.5,Fog,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,46.0,13.788581570141362
31.0,4.3,Fog,Jam,2.0,Buffet,scooter,2.0,No,Metropolitian,36.0,10.75710880025813
22.0,4.7,Cloudy,Low,2.0,Drinks,electric_scooter,0.0,No,Urban,15.0,1.5367312329664098
32.0,4.9,Windy,Medium,1.0,Meal,motorcycle,0.0,No,Metropolitian,29.0,17.078665498349437
35.0,4.6,Windy,Low,2.0,Meal,electric_scooter,0.0,No,Metropolitian,15.0,20.851598740135785
23.0,4.6,Fog,Medium,2.0,Buffet,scooter,1.0,No,Metropolitian,19.0,4.717601092054723
28.0,4.9,Cloudy,Jam,1.0,Snack,motorcycle,0.0,No,Urban,29.0,4.561223681551846
25.0,4.7,Fog,Jam,0.0,Meal,motorcycle,2.0,No,Metropolitian,44.0,17.137487720369517
29.0,4.5,Stormy,Low,1.0,Drinks,motorcycle,1.0,No,Metropolitian,17.0,9.12210553959038
35.0,5.0,Stormy,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,34.0,9.19040310530244
30.0,4.9,Sunny,Low,1.0,Snack,motorcycle,0.0,No,Metropolitian,17.0,3.121217908612839
30.0,4.3,Sunny,Low,1.0,Meal,scooter,0.0,No,Metropolitian,15.0,9.08800511371514
22.0,4.9,Windy,High,2.0,Meal,scooter,0.0,No,Metropolitian,13.0,6.049956259946466
28.0,4.1,Fog,Jam,2.0,Snack,electric_scooter,1.0,No,Metropolitian,39.0,20.44292976252901
21.0,4.5,Cloudy,Low,1.0,Drinks,motorcycle,1.0,No,Metropolitian,21.0,12.293502674441417
34.0,4.8,Stormy,Low,1.0,Drinks,scooter,1.0,No,Metropolitian,27.0,3.1210932007255985
25.0,4.8,Cloudy,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,30.0,19.975632175541914
23.0,4.7,Cloudy,Low,1.0,Drinks,motorcycle,0.0,No,Urban,12.0,9.315028811002955
35.0,4.9,Sandstorms,Low,2.0,Snack,electric_scooter,0.0,No,Metropolitian,29.0,7.648322354566645
38.0,4.5,Sunny,Jam,1.0,Snack,scooter,0.0,No,Metropolitian,16.0,10.88065184853556
29.0,4.7,Stormy,Low,1.0,Snack,motorcycle,0.0,No,Metropolitian,11.0,10.866360907886408
29.0,4.5,Sandstorms,Jam,1.0,Snack,motorcycle,0.0,No,Metropolitian,18.0,13.40635545530559
30.0,5.0,Stormy,High,2.0,Snack,motorcycle,1.0,No,Metropolitian,31.0,6.290134677634678
33.0,4.6,Cloudy,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,40.0,12.236322809891128
31.0,5.0,Cloudy,Medium,1.0,Drinks,motorcycle,1.0,No,Metropolitian,38.0,11.91657558009644
37.0,4.7,Sunny,Low,2.0,Snack,scooter,1.0,No,Urban,22.0,17.07395729139767
25.0,4.9,Windy,Jam,2.0,Drinks,motorcycle,1.0,No,Metropolitian,26.0,19.65875217196504
35.0,4.5,Sunny,Medium,1.0,Buffet,motorcycle,1.0,No,Urban,29.0,13.766116995711348
25.0,4.9,Windy,Low,1.0,Snack,motorcycle,1.0,No,Metropolitian,16.0,19.913009545593138
37.0,4.0,Fog,Jam,2.0,Meal,scooter,1.0,No,Urban,37.0,13.407238587856966
38.0,4.3,Stormy,Jam,1.0,Drinks,motorcycle,1.0,No,Metropolitian,36.0,16.60119759495163
30.0,4.8,Sunny,High,0.0,Meal,motorcycle,1.0,No,Metropolitian,27.0,6.208827615119002
32.0,4.8,Sandstorms,High,2.0,Snack,electric_scooter,1.0,No,Metropolitian,25.0,1.5203682291094078
36.0,4.1,Fog,Jam,1.0,Meal,scooter,0.0,No,Metropolitian,49.0,16.63859018321037
27.0,4.7,Sandstorms,Low,2.0,Drinks,electric_scooter,0.0,No,Metropolitian,11.0,16.384366809227615
37.0,4.6,Sunny,Medium,1.0,Buffet,scooter,1.0,No,Urban,24.0,7.547357671334388
28.0,4.9,Sandstorms,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,26.0,13.621549892287804
29.0,4.9,Sunny,Low,2.0,Meal,scooter,1.0,No,Metropolitian,19.0,1.4687249859622196
33.0,4.8,Cloudy,High,2.0,Meal,scooter,1.0,No,Metropolitian,25.0,5.959019072169318
27.0,4.2,Cloudy,Medium,2.0,Buffet,scooter,0.0,No,Metropolitian,35.0,11.91657558009644
34.0,4.8,Windy,Jam,2.0,Meal,motorcycle,0.0,No,Metropolitian,25.0,9.348298807291808
24.0,4.5,Stormy,Low,1.0,Drinks,scooter,0.0,No,Metropolitian,15.0,1.5323350156090414
30.0,4.3,Fog,Medium,2.0,Snack,electric_scooter,1.0,No,Metropolitian,36.0,12.074255310176673
38.0,4.8,Windy,Low,1.0,Drinks,scooter,0.0,No,Urban,21.0,1.55255331684981
31.0,4.7,Sandstorms,Jam,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,30.0,4.674173521866281
39.0,4.8,Fog,Low,2.0,Buffet,scooter,0.0,No,Metropolitian,28.0,10.881731319465793
34.0,4.9,Stormy,High,2.0,Snack,electric_scooter,1.0,No,Metropolitian,30.0,6.210069011405746
29.0,4.6,Fog,Low,2.0,Buffet,electric_scooter,0.0,No,Metropolitian,27.0,12.161605446010208
22.0,4.6,Sandstorms,Low,0.0,Drinks,motorcycle,0.0,No,Metropolitian,23.0,13.828140500409722
28.0,4.9,Windy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,32.0,13.788282220013778
36.0,4.2,Fog,Jam,2.0,Snack,scooter,1.0,No,Metropolitian,44.0,10.75669787910262
34.0,4.1,Windy,Jam,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,44.0,10.723286946137817
34.0,4.5,Fog,Medium,1.0,Snack,scooter,0.0,No,Metropolitian,19.0,4.67432400638191
22.0,4.9,Windy,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,16.0,16.851371030914212
36.0,4.1,Fog,Low,2.0,Drinks,scooter,1.0,No,Metropolitian,35.0,13.97194896017493
38.0,4.5,Sunny,High,1.0,Snack,scooter,0.0,No,Metropolitian,20.0,6.116927321899057
30.0,4.4,Sandstorms,Low,1.0,Buffet,scooter,1.0,No,Metropolitian,15.0,3.0188245695177898
32.0,3.6,Windy,Jam,2.0,Buffet,scooter,0.0,No,Metropolitian,34.0,13.615833459011268
26.0,4.7,Windy,Low,1.0,Meal,scooter,0.0,No,Metropolitian,10.0,13.970652591255588
37.0,4.5,Sunny,Jam,2.0,Snack,electric_scooter,1.0,No,Urban,20.0,9.435201537430713
28.0,4.8,Sandstorms,Jam,2.0,Snack,scooter,1.0,No,Urban,23.0,11.00773476374462
31.0,4.2,Sandstorms,High,0.0,Buffet,motorcycle,0.0,No,Metropolitian,41.0,6.1186308844114
21.0,4.8,Sunny,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,20.0,6.232177403679018
24.0,4.2,Fog,Medium,2.0,Buffet,scooter,1.0,No,Metropolitian,31.0,13.970007989574006
20.0,4.9,Stormy,Jam,2.0,Drinks,scooter,1.0,No,Urban,28.0,4.49428758888079
36.0,4.8,Sunny,Low,1.0,Buffet,scooter,0.0,No,Metropolitian,15.0,7.460873303706346
21.0,4.4,Fog,Medium,2.0,Snack,motorcycle,1.0,No,Urban,35.0,10.72467208673564
28.0,4.6,Cloudy,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,42.0,13.413644078076244
36.0,4.8,Sandstorms,Jam,1.0,Snack,motorcycle,1.0,No,Metropolitian,26.0,17.29786575291325
24.0,4.8,Sunny,Medium,2.0,Snack,motorcycle,0.0,No,Urban,11.0,6.054295400511417
20.0,4.8,Fog,Low,2.0,Drinks,scooter,0.0,No,Metropolitian,14.0,1.513575326884487
39.0,4.8,Sunny,Low,1.0,Meal,scooter,0.0,No,Urban,16.0,4.469157679084987
21.0,4.6,Windy,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,25.0,13.9718816833163
30.0,4.3,Fog,Low,0.0,Drinks,motorcycle,0.0,No,Metropolitian,22.0,11.919595217848318
22.0,4.7,Sunny,High,1.0,Drinks,scooter,0.0,No,Metropolitian,12.0,6.04999326769204
35.0,4.9,Stormy,Jam,1.0,Drinks,motorcycle,1.0,No,Metropolitian,26.0,4.406344421717837
20.0,4.1,Sandstorms,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,25.0,3.121275740853258
36.0,4.8,Stormy,Medium,0.0,Meal,motorcycle,0.0,No,Metropolitian,34.0,7.7626058902454
28.0,4.6,Windy,Jam,0.0,Meal,motorcycle,0.0,No,Metropolitian,25.0,13.481268364459728
35.0,4.4,Fog,Medium,2.0,Meal,motorcycle,1.0,No,Metropolitian,43.0,20.180911382710004
21.0,4.1,Windy,Jam,0.0,Snack,motorcycle,1.0,No,Urban,35.0,11.00773476374462
39.0,4.6,Sandstorms,High,1.0,Drinks,motorcycle,1.0,No,Urban,28.0,1.5094817638297648
35.0,4.4,Sandstorms,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,26.0,3.104827485600479
23.0,4.4,Fog,High,1.0,Buffet,motorcycle,1.0,No,Metropolitian,34.0,5.952962854609646
25.0,4.5,Fog,Medium,0.0,Buffet,motorcycle,0.0,No,Urban,42.0,13.407033668284814
37.0,4.6,Stormy,Low,1.0,Snack,scooter,0.0,No,Metropolitian,16.0,13.988777563349286
25.0,4.3,Cloudy,Jam,2.0,Snack,electric_scooter,1.0,No,Metropolitian,39.0,16.90314234117986
22.0,4.8,Stormy,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,27.0,17.29786575291325
38.0,4.9,Sunny,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,23.0,4.610379843931304
20.0,4.8,Sunny,Jam,1.0,Drinks,motorcycle,0.0,No,Metropolitian,12.0,10.642018863256986
32.0,4.5,Fog,Low,1.0,Drinks,scooter,0.0,No,Urban,17.0,4.589499486380355
29.0,4.7,Fog,Low,2.0,Snack,electric_scooter,1.0,No,Metropolitian,25.0,14.022298282479133
25.0,4.5,Fog,High,0.0,Buffet,motorcycle,1.0,No,Metropolitian,29.0,3.0585736588579726
25.0,4.7,Fog,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,17.0,3.0735997398687465
35.0,5.0,Windy,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,30.0,20.2866810332002
30.0,3.9,Cloudy,Jam,1.0,Drinks,motorcycle,1.0,No,Metropolitian,44.0,19.88336063154585
35.0,4.9,Windy,Medium,1.0,Snack,scooter,1.0,No,Metropolitian,30.0,10.417030220680177
25.0,4.9,Stormy,Jam,2.0,Buffet,scooter,1.0,No,Urban,26.0,9.315745106316244
38.0,4.7,Windy,Medium,1.0,Meal,scooter,1.0,No,Metropolitian,34.0,4.528162065607132
20.0,4.6,Stormy,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,34.0,13.392894243305737
29.0,4.7,Windy,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,36.0,16.852118690780628
21.0,4.9,Fog,Low,2.0,Meal,electric_scooter,0.0,No,Metropolitian,19.0,3.0645104714747093
26.0,4.6,Sandstorms,Medium,1.0,Snack,scooter,1.0,No,Metropolitian,26.0,6.128627670485152
38.0,4.9,Cloudy,Jam,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,29.0,9.435201537430713
36.0,5.0,Stormy,Jam,1.0,Drinks,motorcycle,1.0,No,Urban,25.0,10.90598905626876
30.0,3.8,Stormy,Low,2.0,Drinks,scooter,1.0,No,Urban,19.0,7.566735256301014
25.0,4.0,Cloudy,Jam,2.0,Snack,electric_scooter,1.0,No,Metropolitian,38.0,13.969116967730171
30.0,4.6,Fog,Low,2.0,Buffet,motorcycle,1.0,No,Metropolitian,19.0,4.544264509631538
28.0,4.6,Sandstorms,Low,2.0,Buffet,scooter,0.0,No,Urban,10.0,13.40589201844524
21.0,4.9,Cloudy,Low,0.0,Snack,motorcycle,0.0,No,Urban,21.0,20.50694414817788
23.0,4.3,Sandstorms,Jam,0.0,Meal,motorcycle,2.0,No,Metropolitian,38.0,8.98773907634356
39.0,4.8,Sandstorms,High,1.0,Snack,scooter,0.0,No,Metropolitian,26.0,6.210098947886509
23.0,4.8,Cloudy,Low,2.0,Meal,scooter,1.0,No,Metropolitian,17.0,3.1161423837882567
25.0,4.8,Sunny,High,1.0,Snack,motorcycle,1.0,No,Metropolitian,11.0,5.969045594353119
37.0,5.0,Stormy,Medium,1.0,Snack,motorcycle,1.0,No,Metropolitian,27.0,9.31283846749211
24.0,4.5,Stormy,Low,1.0,Snack,scooter,0.0,No,Metropolitian,17.0,1.529751878579505
37.0,4.8,Sunny,Jam,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,20.0,9.435201537430713
26.0,4.8,Sunny,Low,1.0,Drinks,scooter,0.0,No,Metropolitian,29.0,12.103166363270562
29.0,4.6,Sunny,Jam,0.0,Buffet,motorcycle,0.0,No,Urban,15.0,20.17826723909956
35.0,4.0,Cloudy,Medium,2.0,Buffet,scooter,1.0,No,Urban,36.0,13.631343698142908
20.0,4.6,Stormy,Low,2.0,Snack,electric_scooter,0.0,No,Metropolitian,16.0,3.058968615637044
39.0,4.4,Sandstorms,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,34.0,9.348325936764454
28.0,5.0,Cloudy,Low,2.0,Snack,motorcycle,0.0,No,Urban,16.0,2.984613247240924
39.0,4.8,Windy,Low,2.0,Meal,scooter,1.0,No,Metropolitian,26.0,20.85172635753384
22.0,4.9,Windy,Jam,2.0,Drinks,scooter,0.0,No,Metropolitian,11.0,9.17785559642758
21.0,4.6,Windy,Low,2.0,Snack,scooter,0.0,No,Urban,11.0,14.045053524690072
32.0,4.8,Cloudy,Jam,1.0,Meal,scooter,1.0,No,Urban,34.0,7.66031691183285
37.0,4.8,Sandstorms,Medium,0.0,Drinks,motorcycle,2.0,No,Metropolitian,39.0,6.080888252609821
34.0,4.3,Sunny,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,36.0,14.0453730484291
37.0,4.8,Sunny,Medium,2.0,Buffet,motorcycle,1.0,No,Urban,18.0,20.18126391655723
37.0,4.9,Sunny,Medium,0.0,Buffet,motorcycle,0.0,No,Metropolitian,27.0,4.596336792438924
25.0,4.6,Cloudy,Low,1.0,Snack,scooter,0.0,No,Urban,19.0,4.65818248829983
24.0,4.5,Stormy,Jam,1.0,Snack,scooter,1.0,No,Metropolitian,28.0,12.464066309794568
26.0,4.6,Stormy,Low,1.0,Drinks,motorcycle,1.0,No,Metropolitian,17.0,7.549912894067495
35.0,5.0,Sandstorms,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,26.0,4.5877613789702085
39.0,4.7,Sandstorms,Medium,1.0,Buffet,motorcycle,1.0,No,Metropolitian,33.0,6.290134677634678
21.0,4.9,Stormy,Jam,1.0,Drinks,scooter,1.0,No,Metropolitian,29.0,7.790525266841046
35.0,4.4,Cloudy,Low,1.0,Buffet,scooter,0.0,No,Metropolitian,34.0,10.587113705075849
31.0,4.1,Cloudy,Jam,2.0,Meal,motorcycle,2.0,Yes,Urban,43.0,10.593945847570938
36.0,4.2,Cloudy,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,41.0,16.827953238536708
28.0,5.0,Windy,Jam,0.0,Snack,motorcycle,2.0,No,Metropolitian,34.0,13.970652591255588
21.0,4.6,Sandstorms,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,21.0,19.615926964388624
37.0,4.7,Fog,High,0.0,Drinks,motorcycle,1.0,No,Metropolitian,33.0,3.145067434621583
31.0,4.7,Fog,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,39.0,13.766116995711348
22.0,4.8,Windy,Jam,2.0,Drinks,electric_scooter,1.0,No,Urban,27.0,4.656902198106395
25.0,4.9,Windy,Medium,1.0,Meal,motorcycle,0.0,No,Metropolitian,25.0,7.648280480148493
37.0,5.0,Fog,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,41.0,13.830131455506187
21.0,4.9,Stormy,Low,1.0,Buffet,scooter,0.0,No,Urban,11.0,3.02515336688674
30.0,4.1,Cloudy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,24.0,7.660205777239119
34.0,4.1,Sandstorms,Medium,1.0,Meal,scooter,1.0,No,Metropolitian,32.0,13.771140253368426
21.0,4.9,Cloudy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,26.0,7.763180727989779
34.0,4.8,Windy,High,0.0,Drinks,motorcycle,1.0,No,Urban,37.0,6.117673772819904
36.0,4.6,Cloudy,Low,2.0,Drinks,electric_scooter,0.0,No,Metropolitian,15.0,3.1089255711547725
37.0,4.8,Windy,Low,2.0,Meal,scooter,0.0,No,Metropolitian,20.0,7.772220444452982
28.0,4.9,Sandstorms,Medium,1.0,Buffet,motorcycle,0.0,No,Metropolitian,26.0,14.15280068944862
24.0,5.0,Windy,Medium,2.0,Meal,electric_scooter,1.0,No,Metropolitian,27.0,4.595393825646015
36.0,4.1,Cloudy,Jam,1.0,Buffet,motorcycle,1.0,No,Metropolitian,39.0,10.602589325657693
25.0,4.7,Cloudy,Low,2.0,Buffet,electric_scooter,1.0,No,Urban,26.0,13.184918189761287
29.0,5.0,Sandstorms,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,39.0,12.256321133212229
30.0,4.7,Cloudy,Low,0.0,Drinks,motorcycle,1.0,No,Urban,24.0,1.489792976782627
28.0,4.7,Stormy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,28.0,10.587023705098993
21.0,4.5,Sunny,Jam,0.0,Snack,motorcycle,1.0,Yes,Metropolitian,42.0,7.601245065529116
26.0,4.6,Fog,Low,2.0,Snack,motorcycle,1.0,No,Urban,11.0,7.460848120367809
28.0,4.9,Cloudy,Medium,1.0,Snack,scooter,1.0,No,Urban,19.0,4.596439723177665
31.0,4.6,Sandstorms,Medium,1.0,Drinks,motorcycle,1.0,No,Metropolitian,23.0,13.58753588335564
23.0,4.9,Fog,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,28.0,7.862668167410368
31.0,4.9,Cloudy,Medium,0.0,Drinks,motorcycle,2.0,No,Urban,42.0,13.973182653917394
30.0,4.3,Fog,Low,1.0,Meal,scooter,0.0,No,Urban,17.0,5205.98012138304
38.0,4.8,Sunny,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,26.0,7.562414628937605
35.0,5.0,Sandstorms,Jam,2.0,Snack,electric_scooter,1.0,No,Urban,30.0,7.862668167410368
28.0,4.8,Cloudy,Low,2.0,Snack,electric_scooter,1.0,No,Metropolitian,17.0,4.610073053799191
26.0,4.9,Stormy,Jam,2.0,Snack,scooter,1.0,No,Metropolitian,21.0,19.470884197808505
22.0,4.9,Windy,High,1.0,Meal,motorcycle,0.0,No,Urban,14.0,6.116387229265562
35.0,4.8,Stormy,Low,2.0,Drinks,scooter,0.0,No,Metropolitian,22.0,7.46056831549194
20.0,4.0,Stormy,Jam,0.0,Buffet,motorcycle,1.0,No,Urban,31.0,7.803011784537639
32.0,4.7,Sunny,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,29.0,10.756273454297125
31.0,3.5,Windy,Jam,2.0,Snack,scooter,1.0,Yes,Metropolitian,41.0,14.022321513257348
37.0,5.0,Sunny,Low,1.0,Meal,motorcycle,1.0,No,Metropolitian,16.0,5169.370529680622
22.0,4.5,Windy,Jam,2.0,Meal,scooter,1.0,No,Metropolitian,29.0,7.66101794664148
33.0,4.1,Windy,Medium,2.0,Meal,motorcycle,1.0,No,Metropolitian,33.0,9.314908769971195
28.0,4.8,Cloudy,Medium,2.0,Buffet,scooter,0.0,No,Urban,14.0,4.610285665960067
36.0,3.6,Windy,Jam,2.0,Buffet,motorcycle,0.0,No,Urban,34.0,10.564405615161895
28.0,4.6,Sunny,Low,0.0,Meal,motorcycle,0.0,No,Urban,17.0,3.073782598017619
28.0,4.9,Stormy,Jam,1.0,Drinks,motorcycle,1.0,No,Urban,22.0,9.326113870789774
38.0,4.6,Fog,Low,1.0,Meal,scooter,0.0,No,Metropolitian,15.0,2.979626518993123
34.0,5.0,Sunny,High,2.0,Snack,electric_scooter,1.0,No,Metropolitian,17.0,6.290134677634678
38.0,4.5,Cloudy,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,20.0,1.5126021292430178
28.0,4.5,Cloudy,Jam,0.0,Drinks,motorcycle,0.0,No,Metropolitian,21.0,9.07484893630857
36.0,4.8,Sunny,Low,1.0,Snack,scooter,1.0,No,Urban,22.0,10.570353220161351
20.0,4.5,Windy,Low,2.0,Snack,scooter,1.0,No,Metropolitian,13.0,4.674153680097242
23.0,4.6,Cloudy,Medium,2.0,Buffet,scooter,1.0,No,Metropolitian,34.0,20.968992615068668
32.0,4.4,Fog,Low,0.0,Snack,motorcycle,1.0,No,Urban,41.0,16.63541627418215
34.0,4.0,Cloudy,Medium,2.0,Drinks,scooter,1.0,No,Metropolitian,36.0,19.66102221350665
27.0,5.0,Fog,Medium,1.0,Buffet,scooter,1.0,No,Urban,12.0,4.469351491411031
30.0,4.7,Stormy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,22.0,13.405971717381744
23.0,4.6,Fog,Low,2.0,Drinks,scooter,1.0,No,Urban,28.0,13.765934616154562
32.0,4.3,Windy,Medium,1.0,Meal,scooter,1.0,No,Metropolitian,37.0,13.68237887648496
32.0,4.3,Sandstorms,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,31.0,7.550439931734057
25.0,4.9,Windy,Jam,1.0,Meal,scooter,1.0,No,Urban,10.0,4.674393132741051
29.0,4.7,Sandstorms,Medium,1.0,Meal,scooter,1.0,No,Metropolitian,22.0,17.074256778794595
25.0,4.9,Stormy,Jam,1.0,Buffet,motorcycle,0.0,No,Metropolitian,24.0,12.434585525064866
31.0,5.0,Stormy,Low,1.0,Buffet,motorcycle,1.0,No,Metropolitian,28.0,1.4651400191363693
30.0,4.3,Windy,Low,2.0,Drinks,scooter,0.0,No,Metropolitian,29.0,1.5124736191451338
28.0,4.6,Cloudy,Low,1.0,Snack,motorcycle,1.0,No,Metropolitian,23.0,20.968460294411766
35.0,4.9,Sunny,Jam,2.0,Snack,electric_scooter,0.0,No,Urban,19.0,4.590769055748737
28.0,4.5,Fog,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,24.0,1.514792735566484
25.0,4.8,Stormy,Medium,2.0,Meal,electric_scooter,1.0,No,Metropolitian,21.0,6.040077478866117
37.0,4.7,Fog,Jam,0.0,Snack,motorcycle,2.0,No,Metropolitian,45.0,16.59866734050554
34.0,4.6,Fog,Low,2.0,Meal,scooter,0.0,No,Metropolitian,19.0,7.659703978703409
35.0,4.7,Sunny,High,1.0,Drinks,scooter,1.0,No,Metropolitian,21.0,6.117761953594232
30.0,4.8,Sandstorms,Medium,1.0,Buffet,motorcycle,1.0,No,Metropolitian,25.0,9.435201537430713
36.0,3.6,Windy,Medium,1.0,Buffet,motorcycle,1.0,No,Metropolitian,34.0,20.181172140809306
26.0,4.4,Stormy,High,0.0,Buffet,motorcycle,1.0,No,Metropolitian,34.0,6.037990253487766
26.0,4.7,Cloudy,Jam,0.0,Snack,motorcycle,1.0,Yes,Urban,48.0,10.866261860714015
31.0,4.7,Cloudy,High,1.0,Snack,scooter,0.0,No,Metropolitian,29.0,5.960265171500215
22.0,5.0,Fog,Medium,2.0,Drinks,scooter,1.0,No,Metropolitian,27.0,20.88757287961888
21.0,4.9,Sandstorms,Jam,2.0,Meal,motorcycle,1.0,No,Urban,24.0,10.704161271430332
25.0,4.8,Sunny,Jam,1.0,Buffet,scooter,0.0,No,Metropolitian,10.0,16.384351156454095
20.0,4.9,Stormy,Medium,0.0,Buffet,motorcycle,0.0,No,Metropolitian,14.0,4.65713301884333
30.0,4.8,Cloudy,Medium,2.0,Meal,electric_scooter,0.0,No,Metropolitian,17.0,9.055364789945113
21.0,4.1,Cloudy,Jam,1.0,Meal,motorcycle,1.0,No,Metropolitian,33.0,17.074283280249404
22.0,4.7,Sandstorms,High,1.0,Meal,motorcycle,0.0,No,Urban,19.0,6.037116126732456
39.0,4.6,Fog,Medium,2.0,Buffet,motorcycle,1.0,No,Urban,16.0,6.146925931738804
36.0,4.7,Sandstorms,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,22.0,12.41985066025277
34.0,4.4,Cloudy,High,1.0,Drinks,motorcycle,0.0,No,Metropolitian,35.0,1.532234790495708
30.0,4.3,Sandstorms,Low,1.0,Snack,scooter,1.0,No,Urban,17.0,3.040666798077057
39.0,4.2,Windy,Medium,2.0,Buffet,scooter,0.0,No,Metropolitian,34.0,16.818368923732613
25.0,4.7,Stormy,Low,2.0,Buffet,scooter,0.0,No,Metropolitian,15.0,12.209740515439856
27.0,4.7,Fog,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,29.0,7.763183552897837
34.0,4.9,Sunny,Low,1.0,Meal,scooter,1.0,No,Urban,13.0,1.514793721388757
24.0,4.7,Windy,Jam,1.0,Buffet,motorcycle,0.0,No,Metropolitian,28.0,13.61116354777465
30.0,4.1,Sandstorms,Jam,2.0,Meal,scooter,1.0,No,Metropolitian,41.0,19.61916749330441
23.0,4.6,Sandstorms,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,16.0,9.19040310530244
20.0,4.7,Fog,Low,1.0,Snack,motorcycle,0.0,No,Urban,19.0,1.5725337292863206
25.0,4.8,Fog,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,21.0,3.104928771230412
26.0,4.9,Sandstorms,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,29.0,20.20631581133856
22.0,4.6,Fog,High,0.0,Drinks,motorcycle,1.0,No,Metropolitian,25.0,6.209476177667662
23.0,4.7,Sandstorms,Jam,1.0,Meal,motorcycle,0.0,No,Metropolitian,22.0,16.901690663165983
20.0,4.7,Sandstorms,Medium,1.0,Drinks,scooter,1.0,No,Metropolitian,27.0,13.788947117364543
