Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance_in_KM
29.0,4.6,Sandstorms,High,1.0,Meal,scooter,1.0,No,Metropolitian,18.0,6.081440797008078
26.0,4.6,Sunny,Medium,2.0,Meal,scooter,0.0,No,Metropolitian,11.0,9.219905581616992
39.0,4.4,Stormy,Jam,2.0,Meal,motorcycle,1.0,No,Metropolitian,33.0,19.760743726313585
38.0,4.0,Stormy,Jam,0.0,Meal,motorcycle,1.0,No,Urban,36.0,10.906553214977128
28.0,4.9,Fog,Medium,2.0,Snack,scooter,0.0,No,Urban,10.0,6.210098947886509
26.0,4.7,Sunny,Medium,0.0,Meal,motorcycle,1.0,No,Urban,15.0,9.220449825751995
20.0,4.8,Fog,Medium,2.0,Snack,motorcycle,1.0,No,Metropolitian,29.0,20.176414243687518
37.0,4.6,Windy,Low,0.0,Snack,motorcycle,1.0,No,Urban,22.0,19.3619764074264
32.0,4.6,Windy,Low,2.0,Drinks,scooter,0.0,No,Metropolitian,15.0,10.756990051436132
37.0,4.7,Fog,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,20.0,3.087890466832629
29.0,4.4,Sandstorms,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,28.0,7.573429885020108
31.0,4.7,Stormy,Low,2.0,Snack,scooter,0.0,No,Metropolitian,29.0,4.537989684962583
24.0,4.5,Sunny,Medium,2.0,Snack,scooter,0.0,No,Metropolitian,18.0,4.4061032568228296
30.0,4.9,Cloudy,Low,2.0,Drinks,motorcycle,1.0,No,Metropolitian,29.0,10.906324615073055
26.0,4.8,Stormy,Jam,2.0,Meal,electric_scooter,0.0,No,Metropolitian,29.0,12.58026782240096
21.0,4.9,Sunny,Low,0.0,Buffet,motorcycle,0.0,No,Metropolitian,15.0,9.348206267361393
38.0,4.5,Cloudy,Medium,1.0,Snack,motorcycle,1.0,No,Metropolitian,15.0,4.674174529063472
30.0,4.5,Sunny,Medium,2.0,Buffet,motorcycle,0.0,No,Metropolitian,18.0,20.25375174504926
21.0,4.8,Cloudy,Jam,1.0,Snack,scooter,1.0,No,Metropolitian,42.0,16.388699354723066
25.0,4.7,Sunny,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,33.0,13.98984971037147
38.0,4.9,Sunny,Low,2.0,Snack,scooter,1.0,No,Urban,14.0,4.476914564953864
39.0,4.3,Sandstorms,Medium,1.0,Buffet,scooter,1.0,No,Urban,33.0,13.583460272389509
24.0,4.7,Windy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,19.0,17.29786575291325
38.0,4.0,Stormy,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,51.0,12.435302723482724
34.0,3.9,Sandstorms,Medium,1.0,Snack,scooter,2.0,No,Metropolitian,35.0,13.972036025783174
31.0,4.4,Windy,Medium,1.0,Drinks,motorcycle,1.0,No,Metropolitian,35.0,13.763896210757975
25.0,4.2,Windy,Low,0.0,Buffet,motorcycle,0.0,No,Metropolitian,15.0,1.554514382186963
24.0,4.5,Fog,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,24.0,9.17632585467143
37.0,4.9,Cloudy,Medium,0.0,Meal,motorcycle,2.0,No,Metropolitian,44.0,20.18081128090421
23.0,4.2,Cloudy,Medium,2.0,Buffet,scooter,1.0,No,Urban,31.0,13.611254468563876
37.0,4.7,Sunny,Jam,0.0,Drinks,motorcycle,0.0,No,Metropolitian,20.0,9.314965469327513
24.0,4.7,Windy,Low,1.0,Drinks,motorcycle,0.0,No,Urban,18.0,12.294166376369663
35.0,4.8,Sunny,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,30.0,16.83409066322075
24.0,4.9,Sunny,Low,0.0,Drinks,motorcycle,0.0,No,Metropolitian,27.0,5674.218451041704
30.0,4.2,Windy,Low,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,19.0,13.7884543583669
33.0,4.8,Stormy,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,27.0,19.47125401130631
30.0,4.4,Cloudy,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,28.0,7.447061074885405
26.0,4.5,Cloudy,Jam,2.0,Drinks,electric_scooter,0.0,No,Metropolitian,27.0,9.314965469327513
25.0,4.7,Fog,High,1.0,Buffet,motorcycle,0.0,No,Urban,25.0,6.232472211118879
37.0,4.8,Sunny,Low,2.0,Snack,scooter,1.0,No,Urban,18.0,9.056004306816446
32.0,4.2,Sandstorms,Jam,1.0,Drinks,motorcycle,1.0,No,Metropolitian,39.0,16.384324359677578
30.0,4.2,Windy,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,23.0,7.6596877195057695
26.0,4.8,Fog,Jam,0.0,Drinks,motorcycle,1.0,No,Urban,23.0,7.449051156906713
21.0,4.7,Stormy,Medium,1.0,Buffet,scooter,0.0,No,Metropolitian,26.0,19.76188040923094
39.0,4.9,Sandstorms,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,34.0,9.17431677402621
25.0,4.6,Fog,Medium,2.0,Snack,motorcycle,1.0,No,Metropolitian,16.0,7.567357145716523
27.0,4.9,Windy,Jam,2.0,Snack,electric_scooter,0.0,No,Urban,16.0,19.68841340777118
31.0,4.1,Windy,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,34.0,9.088011034370512
39.0,3.7,Windy,Medium,2.0,Buffet,scooter,1.0,No,Metropolitian,34.0,12.417687564200063
34.0,4.6,Cloudy,High,0.0,Snack,motorcycle,1.0,No,Urban,33.0,5.958756242189327
36.0,4.8,Sunny,Jam,0.0,Buffet,motorcycle,1.0,No,Metropolitian,22.0,7.490185430661069
21.0,4.6,Fog,Low,0.0,Snack,motorcycle,0.0,No,Metropolitian,23.0,12.417115998944013
30.0,4.4,Sandstorms,Jam,2.0,Buffet,motorcycle,0.0,Yes,Metropolitian,44.0,20.44292976252901
32.0,4.7,Windy,Medium,1.0,Meal,motorcycle,0.0,No,Metropolitian,27.0,4.717601092054723
25.0,4.8,Cloudy,Jam,1.0,Buffet,motorcycle,1.0,No,Metropolitian,30.0,7.6016147383215875
28.0,4.9,Fog,Jam,0.0,Buffet,motorcycle,1.0,No,Metropolitian,36.0,12.07439552568561
23.0,4.6,Sunny,Medium,1.0,Buffet,scooter,0.0,No,Urban,12.0,20.20631641648197
29.0,4.7,Windy,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,27.0,20.20634606758301
27.0,4.2,Fog,Medium,2.0,Meal,scooter,1.0,No,Metropolitian,34.0,10.72467208673564
39.0,4.7,Fog,Low,2.0,Meal,motorcycle,1.0,No,Metropolitian,19.0,1.552358479577722
38.0,4.7,Fog,Low,1.0,Snack,scooter,0.0,No,Urban,15.0,1.5366213355982792
23.0,4.5,Windy,Jam,1.0,Snack,motorcycle,0.0,No,Metropolitian,21.0,8.940167719841355
30.0,4.4,Sandstorms,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,33.0,9.326651352175272
25.0,4.9,Fog,Medium,2.0,Drinks,motorcycle,1.0,No,Metropolitian,17.0,8.937863682516157
26.0,4.1,Sandstorms,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,24.0,3.0585514953413155
32.0,4.9,Sandstorms,High,2.0,Meal,motorcycle,1.0,No,Metropolitian,30.0,6.209476177667662
31.0,4.7,Sunny,Jam,1.0,Snack,motorcycle,0.0,No,Metropolitian,22.0,16.824864367093813
37.0,4.9,Sunny,High,0.0,Meal,motorcycle,1.0,No,Urban,21.0,6.058919182290143
23.0,4.5,Stormy,Medium,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,25.0,16.60096646627219
28.0,4.8,Sandstorms,Jam,0.0,Meal,motorcycle,1.0,No,Urban,19.0,4.610254758948449
23.0,5.0,Sunny,Low,2.0,Meal,electric_scooter,1.0,No,Metropolitian,15.0,1.5725337292863206
26.0,4.8,Windy,Jam,1.0,Snack,scooter,1.0,No,Metropolitian,16.0,12.100079055614344
21.0,4.5,Windy,Jam,2.0,Snack,electric_scooter,1.0,No,Metropolitian,29.0,4.610456146048326
22.0,4.9,Windy,Low,2.0,Buffet,electric_scooter,0.0,No,Metropolitian,10.0,12.23475004893086
28.0,4.9,Fog,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,19.0,1.5525569843004512
28.0,4.8,Stormy,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,18.0,9.314908769971195
23.0,4.5,Stormy,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,16.0,7.790160607220383
30.0,3.8,Cloudy,Medium,1.0,Meal,motorcycle,0.0,No,Metropolitian,36.0,11.00773476374462
26.0,4.5,Windy,Jam,1.0,Meal,motorcycle,1.0,No,Urban,15.0,17.078028601490022
24.0,4.9,Stormy,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,16.0,11.916705005077658
30.0,4.2,Fog,Jam,0.0,Buffet,motorcycle,2.0,No,Metropolitian,33.0,4.561152427256372
36.0,4.7,Sunny,Low,0.0,Buffet,motorcycle,0.0,No,Urban,28.0,7.719013857207678
39.0,5.0,Fog,Jam,2.0,Snack,scooter,2.0,No,Metropolitian,42.0,20.831229799341045
21.0,4.6,Windy,Jam,1.0,Meal,motorcycle,1.0,No,Metropolitian,29.0,20.253088868519526
22.0,4.8,Fog,Low,2.0,Buffet,electric_scooter,0.0,No,Metropolitian,27.0,19.976095320024395
26.0,4.7,Stormy,High,1.0,Meal,scooter,1.0,No,Metropolitian,20.0,1.5127140854704322
34.0,4.6,Sandstorms,Low,1.0,Buffet,motorcycle,0.0,No,Urban,15.0,20.181186875221297
32.0,5.0,Sandstorms,Jam,1.0,Meal,scooter,0.0,No,Metropolitian,25.0,19.89050358396721
37.0,4.6,Windy,Low,0.0,Snack,motorcycle,1.0,No,Urban,26.0,12.420345124240976
36.0,4.3,Cloudy,Jam,2.0,Meal,motorcycle,0.0,Yes,Metropolitian,45.0,16.635223376953338
23.0,4.9,Cloudy,Medium,1.0,Snack,motorcycle,1.0,No,Urban,29.0,12.099096916817196
34.0,4.8,Cloudy,Jam,1.0,Meal,motorcycle,2.0,No,Metropolitian,45.0,19.087110814122536
34.0,5.0,Fog,Jam,2.0,Snack,scooter,1.0,No,Urban,40.0,19.8839743283605
20.0,5.0,Cloudy,Low,2.0,Snack,electric_scooter,1.0,No,Urban,28.0,17.138077427627863
37.0,4.6,Sandstorms,Low,1.0,Drinks,motorcycle,0.0,No,Urban,26.0,9.348052751110616
20.0,4.9,Windy,Low,1.0,Buffet,motorcycle,1.0,No,Urban,14.0,7.790314135591859
21.0,4.5,Sunny,Low,0.0,Meal,motorcycle,1.0,No,Urban,12.0,1.5526496306637072
21.0,5.0,Sunny,Low,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,24.0,1.5725337292863206
39.0,4.4,Fog,Low,0.0,Meal,motorcycle,2.0,No,Metropolitian,35.0,13.96960642768458
22.0,4.7,Stormy,Jam,2.0,Meal,electric_scooter,0.0,No,Metropolitian,16.0,17.09838855662463
25.0,4.6,Cloudy,Jam,2.0,Snack,motorcycle,1.0,No,Metropolitian,27.0,9.435201537430713
35.0,4.9,Sunny,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,20.0,20.253088868519526
38.0,4.7,Windy,Medium,1.0,Meal,motorcycle,1.0,No,Metropolitian,28.0,7.562414628937605
31.0,4.6,Windy,Low,1.0,Meal,scooter,0.0,No,Metropolitian,26.0,3.1051141624973875
24.0,4.9,Cloudy,Low,1.0,Snack,scooter,0.0,No,Urban,11.0,4.663432201620595
35.0,4.5,Cloudy,High,2.0,Meal,motorcycle,1.0,No,Metropolitian,28.0,3.104402431477901
29.0,4.5,Fog,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,22.0,3.0585736588579726
33.0,5.0,Fog,High,0.0,Buffet,motorcycle,1.0,No,Urban,32.0,3.109024397229972
26.0,4.7,Cloudy,Low,0.0,Meal,motorcycle,0.0,No,Urban,21.0,12.58026782240096
34.0,4.7,Sandstorms,Jam,2.0,Drinks,scooter,1.0,No,Metropolitian,28.0,11.00773476374462
35.0,4.6,Cloudy,High,2.0,Meal,scooter,1.0,No,Metropolitian,29.0,6.232472211118879
22.0,4.0,Stormy,Medium,0.0,Drinks,motorcycle,0.0,No,Metropolitian,32.0,10.90628903651029
24.0,4.7,Windy,Jam,2.0,Meal,scooter,0.0,No,Urban,16.0,4.528282400326011
31.0,4.6,Windy,Low,1.0,Drinks,scooter,0.0,No,Metropolitian,15.0,10.42721501040702
25.0,4.8,Windy,Low,2.0,Drinks,scooter,1.0,No,Metropolitian,17.0,13.969760212954796
24.0,4.9,Sandstorms,Low,2.0,Buffet,scooter,0.0,No,Urban,10.0,4.657999585570663
34.0,4.9,Sandstorms,Low,1.0,Snack,motorcycle,1.0,No,Metropolitian,29.0,3.059933327241409
30.0,4.6,Sunny,High,0.0,Buffet,motorcycle,1.0,No,Metropolitian,20.0,3.0645104714747093
32.0,4.1,Cloudy,Jam,1.0,Drinks,scooter,0.0,No,Metropolitian,45.0,17.074786485938343
22.0,4.5,Windy,Low,1.0,Buffet,motorcycle,1.0,No,Metropolitian,16.0,12.116886186590971
34.0,4.1,Stormy,Medium,1.0,Buffet,scooter,1.0,No,Metropolitian,33.0,6.037225392443855
29.0,4.7,Sandstorms,Jam,2.0,Drinks,motorcycle,0.0,No,Urban,13.0,7.6838087174265155
32.0,4.7,Windy,Low,2.0,Drinks,motorcycle,1.0,No,Metropolitian,25.0,11.00773476374462
26.0,4.7,Windy,Low,1.0,Buffet,motorcycle,0.0,No,Urban,19.0,4.674318760489487
29.0,4.7,Fog,Low,1.0,Meal,motorcycle,0.0,No,Metropolitian,23.0,10.725566076623076
35.0,4.1,Windy,Low,0.0,Snack,motorcycle,0.0,No,Metropolitian,30.0,3.116127220771153
39.0,4.2,Sunny,Medium,0.0,Buffet,motorcycle,0.0,No,Metropolitian,38.0,20.28756188229029
30.0,5.0,Cloudy,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,31.0,6.058844117462931
27.0,3.9,Cloudy,Jam,2.0,Meal,scooter,0.0,No,Metropolitian,21.0,7.568320537709234
37.0,4.3,Cloudy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,42.0,20.17774245119436
35.0,4.1,Cloudy,Jam,0.0,Buffet,motorcycle,1.0,No,Urban,31.0,7.772038818805718
30.0,4.6,Sandstorms,Low,2.0,Snack,scooter,1.0,No,Urban,20.0,19.618739348801014
30.0,4.0,Fog,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,38.0,20.25310137263237
34.0,5.0,Sandstorms,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,47.0,19.915298664494237
32.0,3.8,Sunny,Jam,2.0,Snack,scooter,1.0,No,Metropolitian,32.0,10.866215152975023
31.0,4.1,Sunny,Jam,2.0,Buffet,scooter,0.0,No,Metropolitian,31.0,16.85270156392274
29.0,4.9,Sunny,Medium,2.0,Meal,electric_scooter,0.0,No,Metropolitian,18.0,12.257021346006622
35.0,4.7,Fog,Jam,2.0,Snack,electric_scooter,1.0,No,Metropolitian,31.0,4.717601092054723
29.0,4.8,Windy,Low,2.0,Meal,motorcycle,1.0,No,Metropolitian,19.0,1.5203573134022046
39.0,4.7,Windy,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,29.0,9.22031682218032
23.0,4.6,Windy,Jam,2.0,Buffet,scooter,0.0,No,Metropolitian,14.0,4.595940524023754
31.0,4.6,Fog,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,32.0,7.790172211356696
37.0,4.6,Sunny,High,0.0,Buffet,motorcycle,1.0,No,Urban,28.0,1.5725337292863206
29.0,4.0,Stormy,High,0.0,Meal,motorcycle,1.0,No,Metropolitian,33.0,6.128684140033282
29.0,4.0,Cloudy,Jam,2.0,Meal,scooter,1.0,No,Metropolitian,32.0,12.41687169160696
28.0,4.8,Sandstorms,Jam,2.0,Snack,scooter,1.0,No,Urban,23.0,11.00773476374462
32.0,4.9,Windy,Medium,1.0,Buffet,scooter,1.0,No,Metropolitian,22.0,10.594021701600404
39.0,4.3,Cloudy,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,33.0,6.217689154531591
31.0,5.0,Cloudy,Jam,2.0,Buffet,electric_scooter,0.0,No,Metropolitian,49.0,16.852572769450653
20.0,4.8,Sandstorms,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,24.0,7.762499175710356
23.0,4.0,Cloudy,Jam,2.0,Buffet,scooter,0.0,No,Metropolitian,34.0,20.44292976252901
38.0,4.9,Fog,Medium,2.0,Buffet,electric_scooter,0.0,No,Metropolitian,17.0,4.663419307399213
37.0,4.7,Stormy,Medium,1.0,Drinks,motorcycle,1.0,No,Metropolitian,28.0,13.767318777064409
29.0,4.7,Fog,Jam,0.0,Meal,motorcycle,3.0,Yes,Metropolitian,48.0,10.709003371535417
23.0,4.8,Stormy,Medium,0.0,Drinks,motorcycle,0.0,No,Urban,15.0,4.537418110277337
36.0,5.0,Sandstorms,Medium,0.0,Meal,motorcycle,1.0,No,Urban,47.0,11.00773476374462
36.0,4.6,Sunny,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,33.0,13.584306064167167
21.0,4.2,Cloudy,Jam,1.0,Buffet,motorcycle,0.0,No,Metropolitian,43.0,14.02184017066065
30.0,4.5,Windy,Low,2.0,Buffet,scooter,0.0,No,Metropolitian,21.0,19.839659093708985
31.0,4.9,Windy,Jam,1.0,Meal,motorcycle,1.0,No,Urban,27.0,7.862668167410368
21.0,4.5,Windy,Low,1.0,Buffet,motorcycle,0.0,No,Metropolitian,13.0,20.06868490856368
22.0,4.6,Stormy,Medium,2.0,Meal,scooter,1.0,No,Metropolitian,20.0,9.314115494737472
37.0,4.6,Sunny,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,22.0,9.315069177421892
28.0,4.8,Sandstorms,Jam,1.0,Drinks,motorcycle,1.0,No,Metropolitian,20.0,9.31397992220267
32.0,4.0,Stormy,Medium,0.0,Drinks,motorcycle,2.0,Yes,Metropolitian,47.0,13.682511992314726
39.0,4.7,Cloudy,Low,0.0,Meal,motorcycle,0.0,No,Urban,26.0,1.5582406301371106
38.0,4.6,Fog,Low,2.0,Buffet,scooter,1.0,No,Metropolitian,18.0,1.5125236323325255
30.0,4.2,Stormy,Low,0.0,Buffet,motorcycle,0.0,No,Urban,25.0,3.088376284911997
23.0,4.9,Fog,Medium,2.0,Drinks,scooter,1.0,No,Metropolitian,18.0,4.5607604314529
23.0,4.9,Sandstorms,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,19.0,10.444390862228436
35.0,4.5,Sandstorms,Medium,1.0,Buffet,motorcycle,1.0,No,Metropolitian,31.0,17.29786575291325
34.0,4.5,Stormy,High,2.0,Drinks,scooter,1.0,No,Metropolitian,28.0,1.5202925485985417
30.0,4.9,Windy,Low,2.0,Snack,scooter,0.0,No,Metropolitian,20.0,13.788747286078188
37.0,4.6,Cloudy,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,53.0,12.291841945089606
39.0,4.9,Sunny,Low,1.0,Snack,scooter,0.0,No,Metropolitian,13.0,3.104691169539904
22.0,4.2,Windy,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,22.0,3.025079987314704
24.0,5.0,Sunny,High,2.0,Drinks,scooter,0.0,No,Urban,12.0,6.118745338337484
34.0,4.7,Sunny,Jam,1.0,Buffet,scooter,1.0,No,Urban,19.0,20.85251350342696
35.0,4.8,Sunny,Low,1.0,Meal,motorcycle,1.0,No,Metropolitian,19.0,3.145067434621583
39.0,5.0,Cloudy,High,0.0,Snack,motorcycle,1.0,No,Metropolitian,26.0,6.037225392443855
26.0,4.7,Fog,Low,0.0,Meal,motorcycle,1.0,No,Urban,24.0,16.902993744245755
30.0,3.6,Windy,Medium,1.0,Snack,motorcycle,1.0,No,Metropolitian,39.0,12.463883024166655
20.0,4.9,Sunny,Medium,1.0,Drinks,scooter,0.0,No,Urban,11.0,16.11320056524447
39.0,4.4,Sandstorms,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,25.0,1.5580739318105787
38.0,4.6,Sunny,Medium,2.0,Snack,electric_scooter,1.0,No,Urban,22.0,7.683850219127101
26.0,4.8,Sandstorms,Jam,2.0,Snack,electric_scooter,0.0,No,Metropolitian,16.0,10.924344981907156
22.0,4.8,Sunny,Low,2.0,Snack,motorcycle,0.0,No,Metropolitian,24.0,1.558137239175215
38.0,4.5,Sunny,Jam,1.0,Snack,motorcycle,1.0,No,Metropolitian,25.0,10.865464603780389
20.0,4.6,Windy,High,1.0,Snack,scooter,0.0,No,Urban,12.0,6.217860689144307
28.0,5.0,Cloudy,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,35.0,10.445203993933273
35.0,4.2,Sunny,Jam,1.0,Meal,scooter,0.0,No,Metropolitian,31.0,16.11365443502324
30.0,4.5,Sunny,Jam,1.0,Snack,motorcycle,0.0,No,Metropolitian,17.0,10.594021701600404
32.0,4.8,Sandstorms,Jam,1.0,Drinks,motorcycle,1.0,No,Metropolitian,32.0,9.219905581616992
27.0,4.8,Cloudy,Medium,2.0,Meal,electric_scooter,0.0,No,Metropolitian,19.0,7.546670729116101
38.0,4.9,Fog,Medium,1.0,Snack,scooter,0.0,No,Metropolitian,16.0,8.953274723589717
38.0,4.6,Cloudy,Low,1.0,Drinks,scooter,0.0,No,Metropolitian,16.0,9.348072739621903
24.0,4.6,Fog,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,26.0,7.862668167410368
34.0,4.8,Sunny,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,27.0,7.683740930982763
34.0,4.6,Stormy,Medium,1.0,Drinks,motorcycle,0.0,No,Metropolitian,30.0,7.601385733164932
24.0,4.8,Sandstorms,Jam,0.0,Buffet,motorcycle,0.0,No,Metropolitian,28.0,16.647306920122762
22.0,4.1,Cloudy,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,35.0,10.757050667280428
35.0,4.4,Windy,Jam,1.0,Snack,motorcycle,1.0,No,Metropolitian,31.0,12.07439552568561
23.0,4.7,Fog,Jam,2.0,Meal,scooter,1.0,No,Metropolitian,28.0,9.19149730046093
34.0,4.8,Cloudy,Jam,2.0,Meal,scooter,1.0,No,Urban,34.0,7.325144114150545
38.0,4.8,Fog,Low,0.0,Buffet,motorcycle,1.0,Yes,Metropolitian,43.0,13.788852089943369
36.0,4.6,Sunny,High,2.0,Drinks,scooter,1.0,No,Metropolitian,16.0,5.958808071070684
36.0,4.1,Sandstorms,Jam,0.0,Meal,motorcycle,2.0,No,Metropolitian,46.0,10.756990051436132
39.0,4.3,Windy,Jam,2.0,Drinks,electric_scooter,1.0,Yes,Metropolitian,43.0,14.15280068944862
30.0,4.7,Cloudy,High,1.0,Buffet,scooter,1.0,No,Metropolitian,25.0,6.290134677634678
30.0,4.4,Fog,Medium,1.0,Snack,scooter,2.0,Yes,Metropolitian,39.0,20.44292976252901
38.0,4.8,Stormy,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,30.0,7.448627554424398
24.0,4.9,Fog,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,38.0,13.989473698864703
22.0,4.9,Sandstorms,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,21.0,16.824331819052116
31.0,4.5,Sunny,Medium,1.0,Buffet,motorcycle,1.0,No,Metropolitian,20.0,6.2178514120156425
38.0,4.6,Windy,Low,1.0,Meal,motorcycle,1.0,No,Metropolitian,22.0,1.4685634332717985
30.0,4.0,Windy,Low,1.0,Buffet,motorcycle,1.0,No,Metropolitian,18.0,13.682504886916606
38.0,4.7,Sunny,Low,2.0,Drinks,scooter,0.0,No,Metropolitian,10.0,3.145067434621583
34.0,4.8,Sunny,Jam,1.0,Meal,motorcycle,1.0,No,Metropolitian,22.0,13.971968544834215
34.0,4.7,Cloudy,Medium,1.0,Drinks,motorcycle,1.0,No,Urban,16.0,7.60168152834193
22.0,4.6,Stormy,High,0.0,Snack,motorcycle,0.0,No,Metropolitian,22.0,3.1048037532854496
21.0,4.6,Fog,Low,2.0,Meal,motorcycle,0.0,No,Metropolitian,17.0,9.121491544069729
35.0,4.6,Fog,Jam,0.0,Meal,motorcycle,1.0,Yes,Metropolitian,51.0,19.36427479298585
38.0,4.5,Fog,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,20.0,1.5526929456613003
39.0,4.7,Fog,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,26.0,9.326602961232512
31.0,4.1,Fog,Jam,1.0,Drinks,scooter,0.0,No,Urban,41.0,12.464422665211348
36.0,5.0,Stormy,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,36.0,6.081185877714607
38.0,4.6,Cloudy,Low,2.0,Drinks,motorcycle,1.0,No,Metropolitian,25.0,10.565936169903516
25.0,4.8,Sunny,Jam,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,24.0,16.11216585109177
30.0,4.5,Fog,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,28.0,7.762510040102141
21.0,5.0,Fog,Jam,0.0,Buffet,motorcycle,1.0,No,Urban,20.0,9.435201537430713
23.0,4.7,Stormy,Medium,0.0,Meal,motorcycle,1.0,No,Urban,35.0,13.973037056670602
32.0,4.1,Sandstorms,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,33.0,2.979626144829987
20.0,4.8,Sandstorms,Jam,1.0,Snack,scooter,0.0,No,Metropolitian,21.0,13.216215992463916
24.0,4.4,Stormy,High,0.0,Buffet,motorcycle,1.0,No,Metropolitian,35.0,3.1091253358399578
36.0,4.7,Cloudy,Jam,2.0,Snack,motorcycle,3.0,Yes,Metropolitian,47.0,13.970122998261996
30.0,4.7,Stormy,Medium,2.0,Meal,motorcycle,0.0,No,Metropolitian,25.0,9.313347514768024
27.0,4.7,Fog,Jam,1.0,Snack,motorcycle,1.0,No,Metropolitian,23.0,9.348068923522018
24.0,4.6,Cloudy,Low,2.0,Buffet,scooter,1.0,No,Urban,11.0,3.0737721530635387
34.0,4.9,Sandstorms,Low,2.0,Drinks,electric_scooter,0.0,No,Metropolitian,22.0,4.56126563284071
24.0,5.0,Sandstorms,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,28.0,17.166408504644007
35.0,4.4,Windy,High,0.0,Buffet,motorcycle,0.0,No,Metropolitian,33.0,5.860255823072172
24.0,2.9,Sunny,Low,1.0,Meal,scooter,1.0,No,Metropolitian,36.0,10.641495972351702
39.0,3.8,Cloudy,Low,1.0,Snack,motorcycle,1.0,No,Metropolitian,32.0,19.83935367946772
23.0,4.4,Sunny,Jam,0.0,Drinks,motorcycle,3.0,No,Urban,45.0,4.544230975252655
36.0,4.6,Cloudy,Low,2.0,Meal,scooter,1.0,No,Metropolitian,28.0,14.0219570899938
28.0,4.8,Cloudy,Jam,1.0,Snack,motorcycle,1.0,No,Metropolitian,30.0,12.35809128933754
29.0,4.7,Cloudy,Jam,2.0,Drinks,scooter,1.0,No,Metropolitian,34.0,19.364277132208517
26.0,4.3,Sandstorms,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,20.0,1.4883409409467787
34.0,4.6,Cloudy,Low,1.0,Meal,motorcycle,0.0,No,Metropolitian,15.0,1.5366213355982792
25.0,4.9,Cloudy,Low,2.0,Meal,scooter,0.0,No,Metropolitian,10.0,9.435201537430713
27.0,4.6,Fog,Jam,2.0,Snack,scooter,0.0,No,Metropolitian,23.0,7.772282029629311
21.0,4.6,Stormy,Medium,1.0,Drinks,scooter,1.0,No,Metropolitian,20.0,13.610807781529353
